ts,study,total_trials,completed_trials,best_value,best_algo,mean_value
2025-11-26T03:18:35.731127+00:00,opti_v1.61_cat,1,1,0.39782117022727675,cat,0.39782117022727675
2025-11-26T03:18:54.062430+00:00,opti_v1.61_cat,2,2,0.39782117022727675,cat,0.40087203046537756
2025-11-26T03:19:43.954202+00:00,opti_v1.61_cat,3,3,0.39782117022727675,cat,0.4017331322167945
2025-11-26T03:20:17.303918+00:00,opti_v1.61_cat,4,4,0.39782117022727675,cat,0.4012441656381881
2025-11-26T03:20:39.997848+00:00,opti_v1.61_cat,5,5,0.39782117022727675,cat,0.40063478160147953
2025-11-26T03:21:02.414895+00:00,opti_v1.61_cat,6,6,0.39782117022727675,cat,0.4002745251871717
2025-11-26T03:21:44.994809+00:00,opti_v1.61_cat,7,7,0.39782117022727675,cat,0.40038870658984177
2025-11-26T03:21:57.429265+00:00,opti_v1.61_cat,8,8,0.39745363783982995,cat,0.40002182299609035
2025-11-26T03:22:07.761697+00:00,opti_v1.61_cat,9,9,0.39745363783982995,cat,0.4001964597003933
2025-11-26T03:22:18.166550+00:00,opti_v1.61_cat,10,10,0.39661326509656797,cat,0.39983814024001074
2025-11-26T03:22:26.570954+00:00,opti_v1.61_cat,11,11,0.39661326509656797,cat,0.39970751154809286
2025-11-26T03:22:40.154331+00:00,opti_v1.61_cat,12,12,0.3960666423937111,cat,0.3994041057852277
2025-11-26T03:22:56.277179+00:00,opti_v1.61_cat,13,13,0.3960666423937111,cat,0.39928744904306385
2025-11-26T03:23:05.878922+00:00,opti_v1.61_cat,14,14,0.3960666423937111,cat,0.3991156581863433
2025-11-26T03:23:26.192436+00:00,opti_v1.61_cat,15,15,0.3960666423937111,cat,0.39905001840904836
2025-11-26T03:23:38.030869+00:00,opti_v1.61_cat,16,16,0.3960666423937111,cat,0.3989558823940732
2025-11-26T03:23:54.069753+00:00,opti_v1.61_cat,17,17,0.3960666423937111,cat,0.3988917041352944
2025-11-26T03:24:00.816828+00:00,opti_v1.61_cat,18,18,0.3960666423937111,cat,0.39880519978157714
2025-11-26T03:24:12.050510+00:00,opti_v1.61_cat,19,19,0.3960666423937111,cat,0.3988461018388393
2025-11-26T03:24:31.157148+00:00,opti_v1.61_cat,20,20,0.3960666423937111,cat,0.3987735117874359
2025-11-26T03:24:42.625878+00:00,opti_v1.61_cat,21,21,0.3960666423937111,cat,0.39868567928166626
2025-11-26T03:24:51.005752+00:00,opti_v1.61_cat,22,22,0.3960666423937111,cat,0.39864732313487183
2025-11-26T03:25:02.821055+00:00,opti_v1.61_cat,23,23,0.3960666423937111,cat,0.39861420712982937
